dim,func_name,gap_type,approach,auroc,aupr,spearman,aurc,oracle_aurc,jsd,mi,brier,nlpd
4,sin_cos_4d,sparse,proximity_bc,0.42381020408163267,0.24758019345410132,0.5621047746762032,0.33302885539050725,0.20730172111455353,0.09990970412907044,0.0893997730021577,0.3042779097633024,1.2908132906014707
4,sin_cos_4d,sparse,shaker_entropy,0.43892585034013604,0.26060652889538316,0.5310586144871859,0.3438110803582088,0.20730172111455353,0.08756738070189343,0.07832588120054636,0.31382786812103436,1.2854270699916892
4,sin_cos_4d,sparse,smac3_variance,0.44309319727891155,0.25996881465109356,0.6353442164870736,0.30916606575784183,0.20730172111455353,0.07806183442280777,0.06919086239103556,0.28360858089822716,1.221282498341612
4,sin_cos_4d,sparse,standard_disagreement,0.44309319727891155,0.25996881465109356,0.6353442164870736,0.30916606575784183,0.20730172111455353,0.07806183442280777,0.06919086239103556,0.2836085808982272,1.221282498341612
4,sin_cos_4d,sparse,standard_proximity,0.44967074829931974,0.26110773957909506,0.5586517268980576,0.3340919188839494,0.20730172111455353,0.08888630830604193,0.07968780107073904,0.3700514830218676,1.3183567424911424
4,sin_sum_4d,empty,chen_variance,0.7725993197278912,0.4394833688977066,0.28410451153308297,0.08632860364319275,0.046225678118460733,0.5026633295194446,0.45827692906844714,0.2104160976311825,0.10823731432853186
4,sin_sum_4d,empty,likelihood_credal,0.7476952380952381,0.41399821410138377,0.29606327434898866,0.08562159206047146,0.046225678118460733,0.5289204830515689,0.4861070337964719,0.21881017718961965,0.29087946316827396
4,sin_sum_4d,empty,proximity_auto_lambda,0.6484360544217687,0.3444802926265714,0.26604395184564417,0.08711889379856844,0.046225678118460733,0.3282289314979335,0.2986265966603612,0.22921428312081174,0.05115018233061423
4,sin_sum_4d,empty,proximity_b,0.6582843537414966,0.35081530707843056,0.276216110918239,0.08665630757708352,0.046225678118460733,0.3541097706061282,0.324791709982761,0.22907133798534351,-0.006781432788190496
4,sin_sum_4d,empty,proximity_bc,0.6563034013605442,0.3494067834683916,0.2756801071086786,0.08657027067615804,0.046225678118460733,0.3444036068719913,0.3154028621174347,0.22896880815520487,-0.0064962341032942525
4,sin_sum_4d,empty,shaker_entropy,0.7762911564625851,0.4432860080591436,0.2853111538825825,0.08640367723504538,0.046225678118460733,0.5047244763178941,0.4615054775892458,0.20604517673942366,0.18881349488700544
