func_name,dim,noise_name,rf_config,seed,approach,global_spearman_true,global_spearman_resid,global_log_pearson_true,global_mse_var,global_rmse_var,global_nlpd_aleatoric,id_only_spearman_true,id_only_spearman_resid,id_only_log_pearson_true,id_only_mse_var,id_only_rmse_var,id_only_nlpd_aleatoric,ood_only_spearman_true,ood_only_spearman_resid,ood_only_log_pearson_true,ood_only_mse_var,ood_only_rmse_var,ood_only_nlpd_aleatoric,ood_id_variance_ratio
sin_cos_10d,10,homoscedastic_high,RF_Overfit_Leaf1,2,standard_ari_std,0.0,0.011851203461156248,0.0,0.018910153044891582,0.1375141921580881,0.7775334971552195,0.0,0.00810695036137615,0.0,0.018901722168926834,0.13748353417383055,0.778997560037104,0.0,0.02771142902459994,0.0,0.018943938388916566,0.13763698045553224,0.7716665067801363,0.9979676227766808
sin_cos_10d,10,homoscedastic_high,RF_Overfit_Leaf1,2,standard_disagreement,0.0,0.014533620961151779,0.0,0.0038177058856033986,0.06178758682456694,0.7517703369334932,0.0,0.008617798635353441,0.0,0.0038810339182985547,0.06229794473574995,0.7543685225769391,0.0,0.04004461819594409,0.0,0.0035639292460254973,0.05969865363662314,0.7413585367633024,0.9895824613290747
sin_cos_12d,12,hetero_linear,RF_DeepEnsemble300,5,shaker_entropy,0.9539531142711634,0.4696239105481005,0.8628803737387613,0.0738581407044967,0.27176854252193483,158187.56961788476,0.9355923472303299,0.5021952623653774,0.8784467335863463,0.09181010094423238,0.303001816734211,191401.8059916718,0.11693126820927562,-0.00484269620563474,0.07864294067583727,0.0019186227755803114,0.04380208642953337,25086.998917060664,0.4002402789528412
sin_cos_12d,12,hetero_linear,RF_DeepEnsemble300,5,shaker_geom_var,0.9539531142711634,0.4696239105481005,0.7907295371226987,0.0025350182631724357,0.050348964866940765,0.1988214029043892,0.9355923472303299,0.5021952623653774,0.8511236308335786,0.0029766825136070055,0.05455898197003868,0.18335190810669502,0.11693126820927562,-0.00484269620563474,0.12141887200711714,0.0007651216703551734,0.02766083278491762,0.2608128502721664,0.6957444167599772
sin_cos_12d,12,hetero_linear,RF_DeepEnsemble300,5,shaker_geom_std,0.9539531142711634,0.4696239105481005,0.7907295371226988,0.03571964453700871,0.18899641408505272,0.46542525964058623,0.9355923472303299,0.5021952623653774,0.8511236308335786,0.0371639736848917,0.19277959872582914,0.47447552975830426,0.11693126820927562,-0.00484269620563474,0.12141887200711732,0.02993173384414753,0.17300790110323727,0.4291577957703175,0.8587732547602343
sin_cos_12d,12,hetero_linear,RF_DeepEnsemble300,5,standard_ari_var,0.9525411646115916,0.46694493207333215,0.7712524694763958,0.0020751822161704987,0.0455541679341254,0.20530329922008267,0.9279467770074418,0.4965909252884047,0.8381127182336174,0.002469937356356046,0.04969846432593311,0.19518992492003973,0.13782718186090295,-0.001226840342455046,0.14298459842050423,0.0004932661409526199,0.022209595695388513,0.2458309776498392,0.6920751959131999
sin_cos_12d,12,hetero_linear,RF_DeepEnsemble300,5,standard_ari_std,0.9525411646115916,0.46694493207333215,0.7712524694763958,0.04239047688771858,0.20588947736035124,0.4858552449465242,0.9279467770074418,0.4965909252884047,0.8381127182336174,0.04425191962849837,0.21036140242092505,0.49577369360711676,0.13782718186090295,-0.001226840342455046,0.14298459842050396,0.03493105231036388,0.18689850804745306,0.4461086988469858,0.8549351128855008
sin_cos_12d,12,hetero_linear,RF_DeepEnsemble300,5,standard_disagreement,0.8537185173602636,0.41830937170591187,0.7685258291374977,0.013962142281604813,0.11816150930656232,9.873759338331231,0.8653836360201259,0.472530135760715,0.7992616911638024,0.015552839363883401,0.12471102342569161,9.024384020385291,0.05519220544373694,-0.0003020594336548406,0.054411856000559373,0.007587686247730466,0.08710732602789771,13.27749074692144,0.2895515606351491
sin_cos_1d,1,homoscedastic_low,RF_Smoothed_Leaf15,2,shaker_entropy,0.0,0.4071281334953309,0.0,1.5791791097481738,1.2566539339643885,1962547.9619284105,0.0,0.12908043223988155,0.0,1.6760937899443376,1.294640409513135,517635.7413133563,0.0,0.041002867978631966,0.0,1.198975364363224,1.0949773350911076,7631049.750495161,-108497196.23984589
sin_cos_1d,1,homoscedastic_low,RF_Smoothed_Leaf15,2,shaker_geom_var,0.0,0.4071281334953309,0.0,6.930016127666569e-06,0.0026324923794128195,0.24160599548276623,0.0,0.12908043223988155,0.0,6.384466156626941e-06,0.002526750117567414,-0.8725439968160699,0.0,0.041002867978631966,0.0,9.070250629437417e-06,0.0030116856790570654,4.6125021191166615,1.2591838911601825
sin_cos_1d,1,homoscedastic_low,RF_Smoothed_Leaf15,2,shaker_geom_std,0.0,0.4071281334953309,0.0,0.008905309680454075,0.09436794837472136,-0.04189607346997609,0.0,0.12908043223988155,0.0,0.008414769445284779,0.09173205244234307,-0.1806431414936495,0.0,0.041002867978631966,0.0,0.010829736756887472,0.10406602114469195,0.5024193472382812,1.130396356606805
sin_cos_1d,1,homoscedastic_low,RF_Smoothed_Leaf15,2,standard_ari_var,0.0,0.4029601786641515,0.0,7.232167740037407e-06,0.0026892689973368983,0.23193933011348136,0.0,0.12924016163285776,0.0,6.580034031078123e-06,0.0025651577010153046,-0.8724662564638184,0.0,0.041002867978631966,0.0,9.790538444416142e-06,0.0031289836120402007,4.564607400532119,1.2495661070299178
sin_cos_1d,1,homoscedastic_low,RF_Smoothed_Leaf15,2,standard_ari_std,0.0,0.4029601786641515,0.0,0.009051400332858653,0.09513884765361967,-0.03893747950215439,0.0,0.12924016163285776,0.0,0.008570850643858858,0.09257888875904084,-0.17673808794048101,0.0,0.041002867978631966,0.0,0.010936633728165545,0.104578361663231,0.5016649074482038,1.1258793232861448
sin_cos_1d,1,homoscedastic_low,RF_Smoothed_Leaf15,2,standard_disagreement,0.0,0.17049269486073823,0.0,7.209503830137753e-05,0.008490879713043726,12.697590566534553,0.0,0.09051497181005497,0.0,7.188442516258146e-05,0.00847846832644797,2.673840048350527,0.0,0.041002867978631966,0.0,7.29212898458851e-05,0.008539396339665065,52.021534907102655,0.876326784719228
sin_cos_5d,5,hetero_localized,RF_DeepEnsemble300,1,shaker_entropy,0.937089000264913,0.5462932175500912,0.8943935345317504,0.10407326249750065,0.32260387861509143,733.9467876532599,0.9046832777302248,0.4970418224447325,0.8420849157843597,0.11288819776491171,0.335988389330512,917.3361587502967,-0.003410098491611868,0.07156627649298998,0.03179814230636638,0.06885652111208777,0.26240526121266655,1.283885563146579,2.2355039895472055
sin_cos_5d,5,hetero_localized,RF_DeepEnsemble300,1,shaker_geom_var,0.937089000264913,0.5462932175500912,0.9597901406115976,0.05700874200673197,0.23876503514277791,0.6210056740055342,0.9046832777302248,0.4970418224447325,0.9328988702190308,0.009813686401639618,0.09906405201504538,0.30905432427590784,-0.003410098491611868,0.07156627649298998,0.025860284444720695,0.24555874464366184,0.4955388427193794,1.8672893590229196,1.9573332217784654
sin_cos_5d,5,hetero_localized,RF_DeepEnsemble300,1,shaker_geom_std,0.937089000264913,0.5462932175500912,0.9597901406115976,0.0580444525086734,0.2409241633972678,0.7032344221782854,0.9046832777302248,0.4970418224447325,0.9328988702190308,0.056257334257626204,0.23718628598134886,0.5447162784189432,-0.003410098491611868,0.07156627649298998,0.025860284444720726,0.06518420786285709,0.2553119814322412,1.3365337379778033,1.4181387965815002
sin_cos_5d,5,hetero_localized,RF_DeepEnsemble300,1,standard_ari_var,0.926739507117601,0.5451335195025253,0.9467137248959073,0.04564612004023654,0.21364952618771832,0.5790599936511752,0.8803861269330515,0.4986580371779193,0.9119538804863769,0.00889120901443396,0.09429320767920646,0.3162812105833728,0.0015115657019186865,0.037404525991434484,0.004282098044103488,0.1924864718945405,0.4387328023917752,1.6288932782001029,2.1333785777153396
sin_cos_5d,5,hetero_localized,RF_DeepEnsemble300,1,standard_ari_std,0.926739507117601,0.5451335195025253,0.9467137248959073,0.062190079496894965,0.24937938867696136,0.7172013188618788,0.8803861269330515,0.4986580371779193,0.9119538804863768,0.06752524250750938,0.2598561958228231,0.5694671601703233,0.0015115657019186865,0.037404525991434484,0.00428209804410365,0.04087545263985491,0.20217678561065044,1.3074172991954582,1.4801210363910018
