approach,dim,global_spearman_true,global_spearman_resid,global_log_pearson_true,global_mse_var,global_rmse_var,global_nlpd_aleatoric,id_only_spearman_true,id_only_spearman_resid,id_only_log_pearson_true,id_only_mse_var,id_only_rmse_var,id_only_nlpd_aleatoric,ood_only_spearman_true,ood_only_spearman_resid,ood_only_log_pearson_true,ood_only_mse_var,ood_only_rmse_var,ood_only_nlpd_aleatoric,ood_id_variance_ratio
shaker_geom_std,4,0.3728720340891944,0.3332979271642832,0.3561435698259677,0.05428182847548525,0.21909489024299972,0.9574475081298572,0.3997123586664257,0.34269405949421694,0.3890493413245696,0.052352745016743855,0.21566201271264945,0.8168567397858767,0.010582541159843745,0.2623715920107039,0.00934768036607743,0.0620075723234198,0.21967516284014232,1.5206013318606386,0.9708891623502679
shaker_geom_std,5,0.4074537443348845,0.30000848405911773,0.3944908191885513,0.0398867708115596,0.18596632401023583,0.7535800612091702,0.4413147907991093,0.3082299121665396,0.43494890734428193,0.03709622569377274,0.18077344974134382,0.6614921892003369,0.013688946319017783,0.15862654282290894,0.013321311433950215,0.051048925342627456,0.19311194405981333,1.1219547141348207,1.0053630655770693
shaker_geom_std,6,0.42054300863156224,0.2694580231972584,0.4061040751931619,0.033660740518256814,0.16894499631089444,0.6310213308433724,0.45440632026296285,0.2696566468340373,0.4464597325075167,0.030370651978283817,0.16239154864396288,0.5397612448396861,0.02084160246437328,0.1123064828157415,0.021981301236448446,0.04682880216922353,0.1805421531871891,0.9962998962041658,1.021185313403169
shaker_geom_std,7,0.4210373039593804,0.2551268649745136,0.4082800781127837,0.030524358232676043,0.15888793394530262,0.5547375409501242,0.45567632063039804,0.2576947204431228,0.44827368804455864,0.026788128043015936,0.1510939033400619,0.468954639772787,0.01639293986570676,0.054177621145114485,0.017849097156519916,0.04546068465573355,0.17419629074113802,0.8976633476260684,1.0315137931094986
shaker_geom_std,8,0.41643511805689204,0.23897382137264514,0.4052745038324309,0.028860191168718623,0.15319056150232727,0.5102862948786102,0.45029647906195147,0.2398279567658288,0.44360720472137416,0.024851586680243763,0.14460771704747802,0.42366283473002697,0.024413997257489904,0.027861327560603145,0.02632481864581083,0.04490486676457025,0.1703291325691988,0.8570002005174461,1.027572631126116
shaker_geom_std,9,0.4304721274808122,0.23842165583439437,0.4175532047804568,0.02774160242514038,0.14935280481863072,0.4964326718016405,0.4632396762815017,0.2365578942758519,0.4561191662916058,0.023931509106985577,0.14114530063688227,0.4244122154995304,0.012923476246434277,0.009355191963928887,0.013299613865622398,0.04299099534543491,0.16522874980430285,0.7846796470730645,1.0427335475693955
shaker_geom_std,10,0.42634297742499555,0.23439629996576355,0.41197142933792447,0.02740722049828413,0.1480711507422132,0.48864508088156705,0.45729817671310286,0.2316949075797551,0.4486382885956245,0.02354013231555022,0.13967588935740047,0.4100531546135203,0.014112848219459427,-0.0019509576290733463,0.0155389282523456,0.04289002921388298,0.164446229475299,0.8033181595821945,1.0436889725962635
shaker_geom_std,11,0.42366687539282194,0.2334902099316117,0.4133346089783246,0.027032384744983234,0.14672463556902762,0.48048937880754117,0.4543142596473864,0.2318249555721447,0.4485726370535433,0.023191600305421584,0.13835797641850922,0.4028568398117478,0.013250442230010841,4.676353721223611e-05,0.01443486148766971,0.042396067671661423,0.16305363307194046,0.791001285302014,1.0475161463603324
shaker_geom_std,12,0.41810654608324177,0.22831443607840982,0.4041333441526326,0.02734255848162336,0.14730382798036082,0.48072109619865233,0.44672591682893303,0.2271838334650255,0.4371101797795318,0.02327613801449308,0.13839333986759228,0.404273092461733,0.017555089378317366,-0.006615553021101392,0.018995846030027727,0.04361843862305055,0.1650491416748846,0.7866987689936092,1.039345976435926
shaker_geom_std,13,0.41788055713798217,0.23178243574378193,0.4062734440365762,0.027111467266077386,0.14664204864615915,0.4819381320481144,0.4465612168933047,0.2291955648979192,0.4407529836935635,0.02300996962428796,0.13761575868629583,0.40328026981403864,0.0153445934522569,0.00029230574530184246,0.01606616121101018,0.04350732962568316,0.16450660478683254,0.7963816712718309,1.0361042970659848
