candidate_id,baseline_id,task_id,n_seeds,mean_cand_cost,sem_cand_cost,mean_base_cost,sem_base_cost,mean_diff,rel_improvement_pct,w_plus,w_minus,wilcoxon_w,p_raw,p_holm,p_bh,r_rb,cliffs_delta,cohens_d,is_significant,decision
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_glmnet/41157/None,30,-0.6406752685705821,0.009020532892968605,-0.6269322991371155,0.009544770631745574,-0.013742969433466645,2.19209784730854,286.0,149.0,160.0,0.13860690554385485,1.0,0.4217359635267088,-0.31494252873563217,-0.17222222222222222,-0.26864202302685486,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_ranger/40927/None,30,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_svm/182/None,30,-0.9216864347457886,0.0015481960751398014,-0.924794328212738,0.0013514808375348997,0.0031078934669493963,-0.33606320585418453,132.0,274.0,154.0,0.1131525221746761,1.0,0.4217359635267088,0.3497536945812808,0.23555555555555555,0.3337867275249402,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_svm/24/None,30,-0.9999987781047821,7.384862677061657e-08,-0.9999986052513122,9.889887906261874e-08,-1.7285346987083727e-07,1.7285371095832382e-05,242.5,135.5,162.5,0.1675147279206204,1.0,0.4307521575101667,-0.2830687830687831,-0.18,-0.2579047302437278,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_xgboost/23512/None,30,-0.9836771468321482,0.008931017567947452,-0.9634655276934306,0.011860007626694206,-0.020211619138717607,2.097804078896825,51.0,15.0,72.0,0.1170142704775385,1.0,0.4217359635267088,-0.5454545454545454,-0.13666666666666666,-0.2998865433929632,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_xgboost/42/None,30,-0.9120876888434092,0.01777673292274664,-0.8752266883850097,0.0219685083733573,-0.03686100045839946,4.211594658569691,240.0,111.0,155.0,0.1352864794873382,1.0,0.4217359635267088,-0.36752136752136755,-0.13,-0.3329034898054414,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/bbob/2/12/0,30,18884.65306416691,11437.035463844104,17228.356931560487,7804.560478757041,1656.2961326064215,-9.613778836751784,199.0,236.0,213.0,0.6959309442940154,1.0,0.887804138409225,0.08505747126436781,0.08333333333333333,0.03145033766511327,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/bbob/2/12/1,30,-480.691279729782,80.01491473848252,-534.26511322627,53.9428107234415,53.57383349648802,-10.027574732134648,194.0,271.0,194.0,0.4399667661637068,1.0,0.8455542924761597,0.16559139784946236,0.13555555555555557,0.10344641378325423,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/bbob/2/20/0,30,185.24538477310386,0.187765793879511,185.45408307890153,0.5519390664072109,-0.20869830579766813,0.11253368075421523,182.0,283.0,182.0,0.308520769700408,1.0,0.8455542924761597,0.2172043010752688,0.17777777777777778,-0.06559808009540967,False,TIE
SMAC20_CustomUncertainty_ei_standard_proximity,SMAC3_HPOFacade_ei,blackbox/20/dev/bbob/4/6/1,30,88.78221718140189,4.0996192059312255,88.46911865969497,4.550383853531402,0.31309852170691954,-0.35390713330295887,199.0,207.0,225.0,0.9017565617668736,1.0,0.954801065400219,0.019704433497536946,0.09111111111111111,0.014684011554733126,False,TIE
